customer_id,customer_name,age,city,product_id,product_name,category,purchase_date,purchase_quantity,price_per_unit,total_spent,outlier_age,outlier_purchase_quantity,outlier_price_per_unit,outlier_total_spent,missing_customer_info,missing_date_flag,check
243,ricky cooper,24.0,kimberlyberg,112,organic apples,vegetable,2024-03-30,2.0,194.39,388.78,False,False,True,True,False,False,True
244,eric shaffer,30.0,west crystalberg,123,granola,dairy,2024-08-31,1.0,12.45,12.45,False,False,False,False,False,False,True
245,matthew sosa,23.0,whiteside,114,organic apples,dairy,2024-07-10,1.0,3.26,3.26,False,False,False,False,False,False,True
247,richard trevino,75.0,lake kelsey,174,fresh milk,dairy,2024-03-25,1.0,14.26,14.26,False,False,False,False,False,False,True
248,ashley henderson,39.0,reyesmouth,182,almond butter,dairy,2024-07-28,1.0,2.71,2.71,False,False,False,False,False,False,True
249,julie li,44.0,torresside,199,granola,dairy,2024-03-23,1.0,7.16,7.16,False,False,False,False,False,False,True
250,michael simpson,49.0,north kaitlin,148,fresh milk,dairy,2024-05-06,3.0,1.0,3.0,False,False,False,False,False,False,True
251,karen henderson,22.0,sanfordfort,110,organic apples,snack,2024-10-23,4.0,6.46,25.84,False,False,False,False,False,False,True
252,robert smith,36.0,west jacobshire,142,fresh milk,vegetable,2024-08-15,3.0,6.57,19.71,False,False,False,False,False,False,True
253,shannon jones,77.0,north samantha,147,fresh milk,organic,2024-11-06,2.0,14.36,28.72,False,False,False,False,False,False,True
254,david ayers,38.0,lake susan,187,granola,dairy,2024-06-22,4.0,15.6,62.4,False,False,False,False,False,False,True
256,julie johnson,53.0,ayalabury,112,kale,organic,2024-05-02,4.0,18.94,75.76,False,False,False,False,False,False,True
257,tyler perry,25.0,johnsontown,189,almond butter,dairy,2024-05-21,2.0,12.65,25.3,False,False,False,False,False,False,True
258,rebekah bailey,70.0,franklintown,158,almond butter,dairy,2024-08-01,4.0,291.89,1167.56,False,False,True,True,False,False,True
259,martin avila,75.0,west frank,132,organic apples,snack,2024-05-13,1.0,9.35,9.35,False,False,False,False,False,False,True
260,john anderson,46.0,new nicole,131,organic apples,vegetable,2024-03-18,1.0,5.68,5.68,False,False,False,False,False,False,True
261,jonathan harris,24.0,south stephenshire,170,granola,snack,2024-08-31,3.0,12.44,37.32,False,False,False,False,False,False,True
262,kyle kent md,78.0,west glenntown,161,fresh milk,vegetable,2024-01-20,3.0,17.23,51.69,False,False,False,False,False,False,True
263,theresa perkins,68.0,alexanderton,132,granola,snack,2024-02-06,3.0,11.01,33.03,False,False,False,False,False,False,True
264,joshua evans,46.0,port tamaratown,182,fresh milk,snack,2024-10-19,2.0,10.57,21.14,False,False,False,False,False,False,True
265,carrie adams,44.0,west elizabethport,110,organic apples,snack,2024-07-11,3.0,7.96,23.88,False,False,False,False,False,False,True
266,eric wheeler,23.0,east richard,140,kale,organic,2024-03-14,2.0,10.39,20.78,False,False,False,False,False,False,True
267,chad carter,51.0,lake stacyport,130,almond butter,snack,2024-04-29,2.0,8.27,16.54,False,False,False,False,False,False,True
268,beth johnson,68.0,new traci,107,organic apples,organic,2024-07-05,2.0,11.87,23.74,False,False,False,False,False,False,True
269,brian dean,49.0,normanhaven,126,kale,snack,2024-05-04,3.0,6.8,20.4,False,False,False,False,False,False,True
270,thomas kelly,73.0,moralesport,194,granola,dairy,2024-01-06,2.0,15.61,31.22,False,False,False,False,False,False,True
271,angelica miller,52.0,east erikafurt,191,organic apples,snack,2024-08-23,1.0,17.26,17.26,False,False,False,False,False,False,True
272,christine medina,32.0,south katherineview,131,almond butter,vegetable,2024-07-11,3.0,9.84,29.52,False,False,False,False,False,False,True
273,dustin reynolds,25.0,north helenview,117,kale,dairy,2024-01-03,3.0,11.16,33.480000000000004,False,False,False,False,False,False,True
274,carol baker,51.0,collinsland,153,tofu,dairy,2024-01-27,4.0,4.6,18.4,False,False,False,False,False,False,True
275,erika davis,73.0,south amber,113,tofu,vegetable,2024-02-19,3.0,12.18,36.54,False,False,False,False,False,False,True
276,john russell,26.0,lake lisa,101,granola,snack,2024-05-15,3.0,11.14,33.42,False,False,False,False,False,False,True
277,larry bridges,35.0,south katie,154,kale,dairy,2024-09-02,2.0,5.88,11.76,False,False,False,False,False,False,True
278,tracy hansen,49.0,north gregory,199,fresh milk,snack,2024-04-12,3.0,14.18,42.54,False,False,False,False,False,False,True
279,brittany rogers,50.0,brewerville,173,tofu,organic,2024-07-11,1.0,11.83,11.83,False,False,False,False,False,False,True
281,martha diaz,71.0,lindashire,116,granola,dairy,2024-08-27,2.0,15.68,31.36,False,False,False,False,False,False,True
282,walter huerta,44.0,new sarah,136,fresh milk,snack,2024-01-19,2.0,3.32,6.64,False,False,False,False,False,False,True
283,mark morales,63.0,new cynthia,127,almond butter,snack,2024-05-17,1.0,6.22,6.22,False,False,False,False,False,False,True
284,phillip washington,27.0,maryburgh,103,kale,snack,2024-01-17,4.0,15.32,61.28,False,False,False,False,False,False,True
285,elizabeth reynolds,33.0,vangport,136,tofu,vegetable,2024-10-30,3.0,10.08,30.24,False,False,False,False,False,False,True
286,anthony norris,62.0,lake debbie,127,organic apples,snack,2024-07-07,2.0,4.42,8.84,False,False,False,False,False,False,True
287,brenda chandler,32.0,south jenniferside,101,almond butter,organic,2024-10-25,4.0,6.56,26.24,False,False,False,False,False,False,True
288,emily martin,61.0,port dawn,189,fresh milk,dairy,2024-08-08,1.0,13.04,13.04,False,False,False,False,False,False,True
289,robin randolph,58.0,new ann,107,almond butter,vegetable,2024-04-06,2.0,7.14,14.28,False,False,False,False,False,False,True
291,brandi chavez,53.0,destinyside,173,tofu,vegetable,2024-04-23,3.0,13.37,40.11,False,False,False,False,False,False,True
292,jonathan sparks,22.0,lake manuel,106,kale,vegetable,2024-04-24,2.0,7.49,14.98,False,False,False,False,False,False,True
293,julie jenkins,25.0,south jamie,133,granola,vegetable,2024-10-12,4.0,397.04,1588.16,False,False,True,True,False,False,True
294,hayden miller,60.0,port robert,118,kale,organic,2024-05-18,2.0,8.7,17.4,False,False,False,False,False,False,True
295,theresa diaz,32.0,micheleland,103,tofu,organic,2024-05-01,4.0,13.14,52.56,False,False,False,False,False,False,True
296,brian rice,34.0,heatherfort,173,kale,snack,2024-07-18,1.0,18.79,18.79,False,False,False,False,False,False,True
297,angela lawson,76.0,diazmouth,182,tofu,organic,2024-06-09,2.0,4.74,9.48,False,False,False,False,False,False,True
298,kevin doyle,75.0,shortview,198,kale,organic,2024-05-23,4.0,7.32,29.28,False,False,False,False,False,False,True
299,lynn hubbard,78.0,caitlynmouth,183,tofu,organic,2024-09-09,3.0,16.83,50.49,False,False,False,False,False,False,True
300,hannah rangel,43.0,mossville,105,fresh milk,snack,2024-01-20,3.0,4.24,12.72,False,False,False,False,False,False,True
301,edward wood,42.0,reneeborough,192,almond butter,vegetable,2024-01-24,3.0,8.64,25.92,False,False,False,False,False,False,True
302,michael arias,26.0,east tommyport,121,organic apples,organic,2024-05-10,3.0,5.29,15.87,False,False,False,False,False,False,True
303,shannon colon,18.0,port jeffrey,161,fresh milk,vegetable,2024-09-25,2.0,10.3,20.6,False,False,False,False,False,False,True
304,rachel morales,47.0,east willie,153,tofu,organic,2024-02-06,3.0,11.28,33.84,False,False,False,False,False,False,True
306,theodore simpson,76.0,larrybury,153,almond butter,vegetable,2024-10-26,4.0,16.99,67.96,False,False,False,False,False,False,True
307,jason cobb,23.0,elizabethmouth,180,granola,dairy,2024-06-26,4.0,19.64,78.56,False,False,False,False,False,False,True
308,elaine jackson,29.0,tyroneside,132,kale,dairy,2024-06-16,2.0,6.83,13.66,False,False,False,False,False,False,True
309,emily kim,65.0,new phillipfurt,131,almond butter,organic,2024-10-06,3.0,3.1,9.3,False,False,False,False,False,False,True
310,dr. charles flores,34.0,east nancyshire,102,granola,snack,2024-09-04,4.0,2.0,8.0,False,False,False,False,False,False,True
311,jennifer olson,69.0,kellyside,108,organic apples,snack,2024-03-11,2.0,3.93,7.86,False,False,False,False,False,False,True
313,jacob pope,44.0,south john,102,tofu,snack,2024-09-01,1.0,17.87,17.87,False,False,False,False,False,False,True
314,daniel golden,72.0,triutanmouth,134,granola,dairy,2024-05-14,3.0,8.84,26.52,False,False,False,False,False,False,True
316,alexander contreras,46.0,south christopher,153,organic apples,dairy,2024-02-08,4.0,3.26,13.04,False,False,False,False,False,False,True
317,ricky williams,21.0,lake lisaport,101,fresh milk,dairy,2024-08-07,2.0,11.28,22.56,False,False,False,False,False,False,True
318,tony hahn,24.0,lake trevorside,152,kale,vegetable,2024-07-30,3.0,13.16,39.48,False,False,False,False,False,False,True
319,jennifer henry,65.0,waltontown,191,organic apples,snack,2024-03-23,4.0,19.24,76.96,False,False,False,False,False,False,True
320,lisa huffman phd,37.0,garciastad,110,kale,organic,2024-02-27,2.0,16.73,33.46,False,False,False,False,False,False,True
321,sean hill,44.0,port daniel,173,fresh milk,vegetable,2024-02-23,134.0,10.58,1417.72,False,True,False,True,False,False,True
322,kenneth richardson,50.0,christianview,173,almond butter,dairy,2024-03-30,4.0,10.0,40.0,False,False,False,False,False,False,True
323,valerie pena,48.0,south charlesberg,150,almond butter,organic,2024-03-07,4.0,6.63,26.52,False,False,False,False,False,False,True
324,ethan wright,74.0,coreychester,198,tofu,organic,2024-10-03,2.0,13.55,27.1,False,False,False,False,False,False,True
325,matthew moss,65.0,jenniferton,131,organic apples,organic,2024-04-23,1.0,18.32,18.32,False,False,False,False,False,False,True
326,ashley hodges dds,58.0,lake christinemouth,175,tofu,organic,2024-01-03,1.0,19.64,19.64,False,False,False,False,False,False,True
327,julie benson,47.0,fisherton,171,organic apples,organic,2024-06-20,1.0,17.16,17.16,False,False,False,False,False,False,True
328,elizabeth allen,67.0,davidhaven,185,granola,organic,2024-01-16,3.0,14.03,42.09,False,False,False,False,False,False,True
329,laura sanchez,27.0,port lawrenceland,145,fresh milk,snack,2024-05-02,3.0,13.76,41.28,False,False,False,False,False,False,True
330,julie johnson,71.0,christopherchester,121,fresh milk,organic,2024-06-25,1.0,2.48,2.48,False,False,False,False,False,False,True
331,jonathon hanson,43.0,new ericport,139,organic apples,dairy,2024-10-04,1.0,11.54,11.54,False,False,False,False,False,False,True
332,brandi romero,46.0,cherylborough,121,granola,vegetable,2024-01-15,1.0,8.29,8.29,False,False,False,False,False,False,True
333,sherry white,39.0,jenniferton,189,granola,organic,2024-07-04,2.0,4.42,8.84,False,False,False,False,False,False,True
334,billy martin dds,67.0,ryanton,165,granola,dairy,2024-03-06,4.0,10.69,42.76,False,False,False,False,False,False,True
335,richard james,30.0,kaylamouth,167,tofu,vegetable,2024-09-25,3.0,2.09,6.27,False,False,False,False,False,False,True
336,benjamin stokes,51.0,south lawrenceborough,126,fresh milk,dairy,2024-11-06,3.0,5.23,15.69,False,False,False,False,False,False,True
337,francisco jones,58.0,north thomasmouth,122,organic apples,vegetable,2024-05-29,1.0,8.03,8.03,False,False,False,False,False,False,True
338,derek gutierrez jr.,29.0,port alejandra,180,kale,dairy,2024-01-04,1.0,8.47,8.47,False,False,False,False,False,False,True
339,gregory price,51.0,marialand,108,organic apples,vegetable,2024-02-17,4.0,14.24,56.96,False,False,False,False,False,False,True
340,janet clark,37.0,elizabethmouth,169,kale,dairy,2024-04-13,2.0,6.01,12.02,False,False,False,False,False,False,True
341,carol sanders,56.0,justinmouth,100,kale,vegetable,2024-01-05,1.0,3.75,3.75,False,False,False,False,False,False,True
342,travis weaver,77.0,ericside,174,fresh milk,snack,2024-03-26,1.0,7.93,7.93,False,False,False,False,False,False,True
343,haley jones,69.0,new jamesshire,161,kale,organic,2024-10-22,4.0,11.25,45.0,False,False,False,False,False,False,True
344,mark reid,61.0,greenville,137,organic apples,dairy,2024-11-02,4.0,6.83,27.32,False,False,False,False,False,False,True
345,michelle evans,33.0,grantmouth,103,kale,vegetable,2024-08-29,4.0,16.91,67.64,False,False,False,False,False,False,True
346,paul wright,44.0,port monica,196,granola,organic,2024-03-04,1.0,19.19,19.19,False,False,False,False,False,False,True
347,calvin lee,39.0,east sharon,113,kale,organic,2024-10-23,1.0,17.51,17.51,False,False,False,False,False,False,True
348,stephanie mills,76.0,donovanfort,134,tofu,vegetable,2024-03-07,4.0,13.29,53.16,False,False,False,False,False,False,True
349,steve baxter,29.0,port nicole,116,almond butter,snack,2024-11-04,3.0,10.11,30.33,False,False,False,False,False,False,True
350,christine allen,73.0,south joshua,111,kale,snack,2024-01-27,4.0,15.81,63.24,False,False,False,False,False,False,True
351,lance robinson,37.0,new danamouth,106,almond butter,vegetable,2024-05-23,3.0,7.52,22.56,False,False,False,False,False,False,True
352,dr. kelly black,60.0,north michaelchester,170,organic apples,snack,2024-09-25,4.0,12.86,51.44,False,False,False,False,False,False,True
353,gabrielle carlson,47.0,matthewside,198,fresh milk,dairy,2024-03-25,2.0,6.13,12.26,False,False,False,False,False,False,True
355,craig dickerson,46.0,east richardstad,117,fresh milk,snack,2024-08-12,1.0,16.12,16.12,False,False,False,False,False,False,True
356,allison smith,45.0,jamesport,145,almond butter,dairy,2024-04-19,1.0,19.27,19.27,False,False,False,False,False,False,True
357,stephanie wang,49.0,johnmouth,148,fresh milk,dairy,2024-05-18,1.0,14.74,14.74,False,False,False,False,False,False,True
358,michael clements,63.0,port lindamouth,199,kale,snack,2024-05-15,3.0,17.48,52.44,False,False,False,False,False,False,True
359,austin carroll,72.0,dianaton,129,organic apples,snack,2024-05-25,2.0,8.92,17.84,False,False,False,False,False,False,True
360,edward garcia,27.0,east matthew,144,almond butter,organic,2024-03-05,2.0,8.9,17.8,False,False,False,False,False,False,True
361,robin foster,18.0,kellyhaven,106,almond butter,vegetable,2024-02-09,1.0,9.69,9.69,False,False,False,False,False,False,True
362,timothy cisneros,59.0,south jamesville,109,tofu,organic,2024-03-27,4.0,115.1,460.4,False,False,True,True,False,False,True
363,michelle hudson,22.0,tammyberg,125,fresh milk,vegetable,2024-08-18,3.0,3.17,9.51,False,False,False,False,False,False,True
364,whitney acosta,71.0,donaldchester,173,almond butter,vegetable,2024-01-02,1.0,13.26,13.26,False,False,False,False,False,False,True
365,jonathan smith,75.0,kevinland,186,granola,dairy,2024-01-14,1.0,16.59,16.59,False,False,False,False,False,False,True
367,stephanie pratt,24.0,west jennifer,127,tofu,dairy,2024-06-16,2.0,17.87,35.74,False,False,False,False,False,False,True
369,sara yang,62.0,normanhaven,101,tofu,snack,2024-04-20,3.0,6.85,20.55,False,False,False,False,False,False,True
371,jennifer fields,60.0,woodston,179,kale,dairy,2024-08-29,4.0,3.3,13.2,False,False,False,False,False,False,True
372,jason williams,48.0,andersontown,111,almond butter,snack,2024-03-19,1.0,9.36,9.36,False,False,False,False,False,False,True
373,kent hoffman,18.0,jamesberg,183,fresh milk,organic,2024-10-29,4.0,15.87,63.48,False,False,False,False,False,False,True
374,tina clark,75.0,scottton,192,almond butter,vegetable,2024-07-10,1.0,7.5,7.5,False,False,False,False,False,False,True
376,justin daniels,65.0,garyfort,185,almond butter,vegetable,2024-04-23,2.0,6.39,12.78,False,False,False,False,False,False,True
377,christopher cannon,71.0,north brendabury,136,tofu,snack,2024-01-03,2.0,16.98,33.96,False,False,False,False,False,False,True
379,molly eaton,61.0,south gregory,168,granola,vegetable,2024-03-15,2.0,17.97,35.94,False,False,False,False,False,False,True
380,kimberly pittman,74.0,east gregoryfort,127,kale,dairy,2024-06-04,1.0,16.26,16.26,False,False,False,False,False,False,True
381,kara wade,27.0,brownton,156,granola,organic,2024-05-06,2.0,5.43,10.86,False,False,False,False,False,False,True
382,brianna carroll,60.0,laneside,137,tofu,vegetable,2024-03-19,2.0,18.99,37.98,False,False,False,False,False,False,True
383,megan mcclure,56.0,east daniel,189,organic apples,snack,2024-01-14,4.0,6.78,27.12,False,False,False,False,False,False,True
384,john jacobs,18.0,new tamara,155,fresh milk,dairy,2024-09-03,3.0,7.03,21.09,False,False,False,False,False,False,True
385,amanda jones,49.0,woodsmouth,144,tofu,organic,2024-09-01,3.0,7.58,22.74,False,False,False,False,False,False,True
386,laura harvey,40.0,thomaston,151,tofu,snack,2024-10-14,1.0,19.52,19.52,False,False,False,False,False,False,True
388,chad smith,77.0,north jeffrey,158,tofu,organic,2024-01-17,3.0,4.62,13.86,False,False,False,False,False,False,True
389,amy briggs,27.0,woodfurt,101,organic apples,snack,2024-11-05,2.0,17.63,35.26,False,False,False,False,False,False,True
390,brian burgess,31.0,west michael,121,fresh milk,vegetable,2024-02-22,4.0,9.67,38.68,False,False,False,False,False,False,True
391,jerry hunt,26.0,amandaport,126,organic apples,organic,2024-10-18,1.0,16.81,16.81,False,False,False,False,False,False,True
